1867.56,372
1875.56,382
1883.56,374
1891.56,359
1899.56,298
1907.561,340
1915.561,320
1923.561,294
1931.561,298
1939.561,336
1947.561,301
1955.562,322
1963.562,296
1971.562,311
1979.562,277
1987.562,283
1995.562,328
2003.563,302
2011.563,305
2019.563,285
2027.563,300
2035.563,335
2043.563,309
2051.564,295
2059.564,314
2067.564,322
2075.564,326
2083.564,340
2091.564,286
2099.565,321
2107.565,359
2115.565,427
2123.565,338
2131.565,378
2139.565,382
2147.566,371
2155.566,419
2163.566,432
2171.566,393
2179.566,402
2187.566,437
2195.567,461
2203.567,451
2211.567,439
2219.567,410
2227.567,437
2235.567,430
2243.568,396
2251.568,425
2259.568,442
2267.568,431
2275.568,408
2283.568,338
2291.569,394
2299.569,353
2307.569,352
2315.569,348
2323.569,344
2331.569,309
2339.57,288
2347.57,326
2355.57,292
2363.57,324
2371.57,272
2379.57,274
2387.571,284
2395.571,302
2403.571,311
2411.571,295
2419.571,296
2427.571,329
2435.572,298
2443.572,325
2451.572,284
2459.572,302
2467.572,313
2475.572,310
2483.573,339
2491.573,350
2499.573,386
2507.573,374
2515.573,356
2523.573,407
2531.574,442
2539.574,397
2547.574,450
2555.574,483
2563.574,523
2571.574,532
2579.575,534
2587.575,540
2595.575,522
2603.575,602
2611.575,574
2619.575,546
2627.576,572
2635.576,587
2643.576,601
2651.576,624
2659.576,658
2667.576,614
2675.577,551
2683.577,566
2691.577,592
2699.577,566
2707.577,536
2715.577,572
2723.578,552
2731.578,569
2739.578,580
2747.578,515
2755.578,513
2763.578,537
2771.579,492
2779.579,467
2787.579,467
2795.579,432
2803.579,460
2811.579,440
2819.58,453
2827.58,452
2835.58,418
2843.58,414
2851.58,454
2859.58,469
2867.581,451
2875.581,433
2883.581,500
2891.581,496
2899.581,533
2907.581,486
2915.582,511
2923.582,525
2931.582,538
2939.582,590
2947.582,586
2955.582,612
2963.583,666
2971.583,693
2979.583,671
2987.583,680
2995.583,718
3003.583,728
3011.584,751
3019.584,819
3027.584,830
3035.584,844
3043.584,887
3051.584,861
3059.585,925
3067.585,916
3075.585,889
3083.585,927
3091.585,947
3099.585,964
3107.586,944
3115.586,906
3123.586,923
3131.586,887
3139.586,955
3147.586,865
3155.587,854
3163.587,914
3171.587,867
3179.587,861
3187.587,830
3195.587,778
3203.588,816
3211.588,775
3219.588,757
3227.588,765
3235.588,789
3243.588,752
3251.589,715
3259.589,729
3267.589,678
3275.589,679
3283.589,725
3291.589,712
3299.59,721
3307.59,750
3315.59,717
3323.59,745
3331.59,772
3339.59,786
3347.591,799
3355.591,785
3363.591,832
3371.591,837
3379.591,882
3387.591,949
3395.592,974
3403.592,911
3411.592,1040
3419.592,991
3427.592,1108
3435.592,1110
3443.593,1098
3451.593,1213
3459.593,1195
3467.593,1238
3475.593,1250
3483.593,1209
3491.594,1325
3499.594,1273
3507.594,1377
3515.594,1341
3523.594,1318
3531.594,1225
3539.595,1329
3547.595,1299
3555.595,1355
3563.595,1324
3571.595,1330
3579.595,1284
3587.596,1239
3595.596,1261
3603.596,1233
3611.596,1224
3619.596,1187
3627.596,1182
3635.597,1151
3643.597,1129
3651.597,1171
3659.597,1085
3667.597,1080
3675.597,1071
3683.598,1075
3691.598,1070
3699.598,980
3707.598,1077
3715.598,1047
3723.598,1019
3731.599,1105
3739.599,1058
3747.599,1059
3755.599,1036
3763.599,1087
3771.599,1124
3779.6,1123
3787.6,1080
3795.6,1197
3803.6,1223
3811.6,1198
3819.6,1196
3827.601,1241
3835.601,1377
