-996.500,9.000
-988.500,7.000
-980.500,5.000
-972.499,6.000
-964.499,7.000
-956.499,7.000
-948.499,5.000
-940.499,15.000
-932.499,13.000
-924.498,7.000
-916.498,8.000
-908.498,8.000
-900.498,10.000
-892.498,6.000
-884.498,12.000
-876.497,7.000
-868.497,2.000
-860.497,10.000
-852.497,8.000
-844.497,4.000
-836.497,8.000
-828.496,9.000
-820.496,13.000
-812.496,6.000
-804.496,7.000
-796.496,6.000
-788.496,9.000
-780.495,11.000
-772.495,8.000
-764.495,11.000
-756.495,9.000
-748.495,8.000
-740.495,9.000
-732.494,12.000
-724.494,8.000
-716.494,14.000
-708.494,6.000
-700.494,15.000
-692.494,9.000
-684.493,13.000
-676.493,8.000
-668.493,11.000
-660.493,12.000
-652.493,10.000
-644.493,12.000
-636.492,16.000
-628.492,8.000
-620.492,9.000
-612.492,9.000
-604.492,10.000
-596.492,5.000
-588.491,14.000
-580.491,10.000
-572.491,13.000
-564.491,10.000
-556.491,17.000
-548.491,13.000
-540.490,12.000
-532.490,8.000
-524.490,8.000
-516.490,13.000
-508.490,14.000
-500.490,15.000
-492.489,13.000
-484.489,14.000
-476.489,12.000
-468.489,17.000
-460.489,13.000
-452.489,9.000
-444.488,10.000
-436.488,16.000
-428.488,12.000
-420.488,10.000
-412.488,15.000
-404.488,11.000
-396.487,11.000
-388.487,6.000
-380.487,8.000
-372.487,11.000
-364.487,15.000
-356.487,16.000
-348.486,8.000
-340.486,13.000
-332.486,13.000
-324.486,13.000
-316.486,10.000
-308.486,12.000
-300.485,12.000
-292.485,10.000
-284.485,14.000
-276.485,8.000
-268.485,9.000
-260.485,9.000
-252.484,10.000
-244.484,19.000
-236.484,15.000
-228.484,14.000
-220.484,16.000
-212.484,10.000
-204.483,13.000
-196.483,9.000
-188.483,12.000
-180.483,10.000
-172.483,9.000
-164.483,15.000
-156.482,9.000
-148.482,14.000
-140.482,6.000
-132.482,14.000
-124.482,8.000
-116.482,10.000
-108.481,11.000
-100.481,10.000
-92.481,10.000
-84.481,13.000
-76.481,7.000
-68.481,12.000
-60.480,12.000
-52.480,12.000
-44.480,7.000
-36.480,11.000
-28.480,9.000
-20.480,12.000
-12.479,10.000
-4.479,5.000
3.521,95.000
11.521,13.000
19.521,6.000
27.521,9.000
35.522,15.000
43.522,16.000
51.522,11.000
59.522,8.000
67.522,13.000
75.522,22.000
83.523,11.000
91.523,11.000
99.523,14.000
107.523,17.000
115.523,18.000
123.523,16.000
131.524,20.000
139.524,18.000
147.524,21.000
155.524,17.000
163.524,17.000
171.524,15.000
179.525,18.000
187.525,14.000
195.525,12.000
203.525,9.000
211.525,9.000
219.525,10.000
227.526,17.000
235.526,16.000
243.526,18.000
251.526,11.000
259.526,11.000
267.526,11.000
275.527,15.000
283.527,13.000
291.527,18.000
299.527,12.000
307.527,10.000
315.527,12.000
323.528,14.000
331.528,6.000
339.528,10.000
347.528,12.000
355.528,10.000
363.528,12.000
371.529,6.000
379.529,8.000
387.529,10.000
395.529,9.000
403.529,11.000
411.529,11.000
419.530,10.000
427.530,14.000
435.530,15.000
443.530,7.000
451.530,9.000
459.530,12.000
467.531,9.000
475.531,18.000
483.531,9.000
491.531,13.000
499.531,9.000
507.531,8.000
515.532,8.000
523.532,12.000
531.532,10.000
539.532,9.000
547.532,5.000
555.532,8.000
563.533,9.000
