-5.40E-07,0.0159063,-0.0159063
-5.40E-07,0.00859375,-0.00859375
-5.40E-07,0.008,-0.008
-5.39E-07,0.00428125,-0.00428125
-5.39E-07,0.00703125,-0.00703125
-5.39E-07,0.0159688,-0.0159688
-5.39E-07,0.00153125,-0.00153125
-5.39E-07,0.003,-0.003
-5.38E-07,0.0084375,-0.0084375
-5.38E-07,0.00403125,-0.00403125
-5.38E-07,0.0079375,-0.0079375
-5.38E-07,0.0040625,-0.0040625
-5.38E-07,0.00828125,-0.00828125
-5.37E-07,0.0009375,-0.0009375
-5.37E-07,3.13E-05,-3.13E-05
-5.37E-07,-0.0038125,0.0038125
-5.37E-07,-0.000625,0.000625
-5.37E-07,0.00415625,-0.00415625
-5.36E-07,-0.0040625,0.0040625
-5.36E-07,0.00796875,-0.00796875
-5.36E-07,0.00459375,-0.00459375
-5.36E-07,-6.25E-05,6.25E-05
-5.36E-07,0.00359375,-0.00359375
-5.35E-07,0.0045,-0.0045
-5.35E-07,-0.0119375,0.0119375
-5.35E-07,9.38E-05,-9.38E-05
-5.35E-07,3.13E-05,-3.13E-05
-5.35E-07,0,0
-5.34E-07,-3.13E-05,3.13E-05
-5.34E-07,0.00475,-0.00475
-5.34E-07,0.020125,-0.020125
-5.34E-07,0.00390625,-0.00390625
-5.34E-07,0.00396875,-0.00396875
-5.33E-07,-0.0048125,0.0048125
-5.33E-07,-0.00796875,0.00796875
-5.33E-07,-0.00359375,0.00359375
-5.33E-07,0,0
-5.33E-07,0.004625,-0.004625
-5.32E-07,0.0119687,-0.0119687
-5.32E-07,0.008125,-0.008125
-5.32E-07,0.016,-0.016
-5.32E-07,0.00284375,-0.00284375
-5.32E-07,0.00028125,-0.00028125
-5.31E-07,0.0080625,-0.0080625
-5.31E-07,0.00396875,-0.00396875
-5.31E-07,0.00834375,-0.00834375
-5.31E-07,0.0124375,-0.0124375
-5.31E-07,0.0200312,-0.0200312
-5.30E-07,0.0113437,-0.0113437
-5.30E-07,0.0080625,-0.0080625
-5.30E-07,0.00784375,-0.00784375
-5.30E-07,0.0040625,-0.0040625
-5.30E-07,0.0129063,-0.0129063
-5.29E-07,0.0199375,-0.0199375
-5.29E-07,0.0158125,-0.0158125
-5.29E-07,0.0095,-0.0095
-5.29E-07,-0.00371875,0.00371875
-5.29E-07,0.00903125,-0.00903125
-5.28E-07,-0.00046875,0.00046875
-5.28E-07,0.00125,-0.00125
-5.28E-07,0.007625,-0.007625
-5.28E-07,-0.00378125,0.00378125
-5.28E-07,0.0123438,-0.0123438
-5.27E-07,0.00675,-0.00675
-5.27E-07,0.004,-0.004
-5.27E-07,0.0039375,-0.0039375
-5.27E-07,0.0001875,-0.0001875
-5.27E-07,-0.00375,0.00375
-5.26E-07,0.00403125,-0.00403125
-5.26E-07,-0.0041875,0.0041875
-5.26E-07,0.0116875,-0.0116875
-5.26E-07,0.00440625,-0.00440625
-5.26E-07,0.0033125,-0.0033125
-5.25E-07,0.00796875,-0.00796875
-5.25E-07,-0.00353125,0.00353125
-5.25E-07,-0.00459375,0.00459375
-5.25E-07,0.00353125,-0.00353125
-5.25E-07,0.00784375,-0.00784375
-5.24E-07,0.0084375,-0.0084375
-5.24E-07,0.00146875,-0.00146875
-5.24E-07,-0.00475,0.00475
-5.24E-07,0.0075,-0.0075
-5.24E-07,0.0039375,-0.0039375
-5.23E-07,0.011875,-0.011875
-5.23E-07,0.00065625,-0.00065625
-5.23E-07,-0.0005625,0.0005625
-5.23E-07,0.0117188,-0.0117188
-5.23E-07,0.012,-0.012
-5.22E-07,0.0124063,-0.0124063
-5.22E-07,0.00028125,-0.00028125
-5.22E-07,0.0036875,-0.0036875
-5.22E-07,0.0080625,-0.0080625
-5.22E-07,0.00046875,-0.00046875
-5.21E-07,-0.008375,0.008375
-5.21E-07,0.003625,-0.003625
-5.21E-07,0.0119687,-0.0119687
-5.21E-07,0.012,-0.012
-5.21E-07,0.0119687,-0.0119687
-5.20E-07,0.0041875,-0.0041875
-5.20E-07,0.00459375,-0.00459375
-5.20E-07,0.0120938,-0.0120938
-5.20E-07,0.00784375,-0.00784375
-5.20E-07,0.016,-0.016
-5.19E-07,0.0078125,-0.0078125
-5.19E-07,0.008,-0.008
-5.19E-07,0.0035625,-0.0035625
-5.19E-07,3.13E-05,-3.13E-05
-5.19E-07,0.00403125,-0.00403125
-5.18E-07,0.00409375,-0.00409375
-5.18E-07,0.00809375,-0.00809375
-5.18E-07,0.003625,-0.003625
-5.18E-07,-0.00428125,0.00428125
-5.18E-07,0.0005625,-0.0005625
-5.17E-07,0.00790625,-0.00790625
-5.17E-07,-0.00046875,0.00046875
-5.17E-07,0.00046875,-0.00046875
-5.17E-07,0.00796875,-0.00796875
-5.17E-07,0.00415625,-0.00415625
-5.16E-07,0.00790625,-0.00790625
-5.16E-07,9.38E-05,-9.38E-05
-5.16E-07,0.0123125,-0.0123125
-5.16E-07,0.0110625,-0.0110625
-5.16E-07,0.00384375,-0.00384375
-5.15E-07,0.0040625,-0.0040625
-5.15E-07,0.0083125,-0.0083125
-5.15E-07,0.0201875,-0.0201875
-5.15E-07,0.02,-0.02
-5.15E-07,0.0154062,-0.0154062
-5.14E-07,-0.004375,0.004375
-5.14E-07,0.00078125,-0.00078125
-5.14E-07,0.0161563,-0.0161563
-5.14E-07,0.0115312,-0.0115312
-5.14E-07,0.004,-0.004
-5.13E-07,0.00759375,-0.00759375
-5.13E-07,-0.003875,0.003875
-5.13E-07,0.0045625,-0.0045625
-5.13E-07,0.00815625,-0.00815625
-5.13E-07,-0.00025,0.00025
-5.12E-07,0.0039375,-0.0039375
-5.12E-07,0.0039375,-0.0039375
-5.12E-07,0.00803125,-0.00803125
-5.12E-07,0.0076875,-0.0076875
-5.12E-07,0.00353125,-0.00353125
-5.11E-07,0.012,-0.012
-5.11E-07,-0.000125,0.000125
-5.11E-07,0.00075,-0.00075
-5.11E-07,0.008,-0.008
-5.11E-07,-0.00075,0.00075
-5.10E-07,-0.00071875,0.00071875
-5.10E-07,0.0120625,-0.0120625
-5.10E-07,0.004,-0.004
-5.10E-07,0.00825,-0.00825
-5.10E-07,0.004,-0.004
-5.09E-07,0.00396875,-0.00396875
-5.09E-07,6.25E-05,-6.25E-05
-5.09E-07,-0.00446875,0.00446875
-5.09E-07,0.00034375,-0.00034375
-5.09E-07,0.0168438,-0.0168438
-5.08E-07,0.0081875,-0.0081875
-5.08E-07,-0.004,0.004
-5.08E-07,0.00809375,-0.00809375
-5.08E-07,0.0194375,-0.0194375
-5.08E-07,0.00371875,-0.00371875
-5.07E-07,0.0160938,-0.0160938
-5.07E-07,0.00434375,-0.00434375
-5.07E-07,0.004,-0.004
